wvl Io(W/m2nm) H2Oabs gasesAbs O3abs NO2abs (SIN SUAVIZAR A 10NM  SERIA MEJOR PARTIR EL SUAVIZADO EN TRAMOS DE LONGITU DE ONDA) 
422 1.7856 0 0 5.41E-4 15.72
423 1.6437 0 0 6.79E-4 15.97
424 1.7546 0 0 8.62E-4 15.5
425 1.7002 0 0 0.00104 13.9
426 1.7277 0 0 0.00115 13.7
427 1.638 0 0 0.00115 14.9
428 1.6876 0 0 0.00108 14.15
429 1.5558 0 0 0.00102 13.4
430 1.248 0 0 0.00102 14.65
431 1.288 0 0 0.0011 14.1
432 1.8042 0 0 0.00128 13.4
433 1.8187 0 0 0.00144 14.45
434 1.553 0 0 0.0015 15.46
435 1.7717 0 0 0.0015 15.08
436 1.9054 0 0 0.00151 13.4
437 1.8774 0 0 0.0016 12.16
438 1.6579 0 0 0.00181 14.05
439 1.7325 0 0 0.00216 14.5
440 1.8014 0 0 0.0026 12.3
441 1.8649 3.1E-6 0 0.00301 11.15
442 1.9707 2.48E-5 0 0.00331 11.5
443 1.9266 1.59E-4 0 0.00351 12.4
444 1.9484 4.46E-5 0 0.00352 13.95
445 1.9646 5.9E-5 0 0.00336 13.1
446 1.8228 5.84E-5 0 0.00316 12.3
447 2.0043 1.19E-5 0 0.00306 13.9
448 2.0397 2.79E-6 0 0.00314 13.45
449 2.013 0 0 0.00343 11.79
450 2.0902 0 0 0.00377 11.7
451 2.1384 0 0 0.00401 11.71
452 2.0721 0 0 0.0041 11.9
453 1.8733 0 0 0.00408 11.21
454 2.0484 0 0 0.0041 11.2
455 1.9586 0 0 0.00429 10.91
456 2.0605 0 0 0.00473 10.51
457 2.0951 0 0 0.00543 11.77
458 2.0026 0 0 0.0063 11.49
459 2.0211 0 0 0.0072 11.3
460 2.0318 0 0 0.00807 11.47
461 2.1087 0 0 0.00871 10.72
462 2.0854 0 0 0.009 11.5
463 2.083 0 0 0.00893 11.75
464 2.0229 0 0 0.00849 10.3
465 2.0185 0 0 0.00796 9.1
466 2.0527 0 0 0.00772 9.86
467 1.978 2.12E-6 0 0.00797 10.15
468 2.0119 2.09E-6 0 0.00846 9.21
469 2.0077 9.03E-6 0 0.00894 8.65
470 1.94 3.34E-5 0 0.00939 8.62
471 1.9759 1.3E-5 0 0.00963 8.78
472 2.1111 1.28E-5 0 0.00974 9.15
473 1.9776 1.27E-5 0 0.00976 10.6
474 2.055 1.92E-6 0 0.0101 10.95
475 2.088 0 0 0.0108 9.78
476 1.99 0 0 0.012 8.82
477 2.0469 0 0 0.0135 8.42
478 2.1053 0 0 0.0152 8.59
479 2.0673 0 0 0.0169 9.21
480 2.0734 0 0 0.0186 8.85
481 2.067 0 0 0.0199 8.21
482 2.0998 0 0 0.0208 7.11
483 2.0276 0 0 0.0209 6.64
484 2.0091 0 0 0.0204 6.89
485 1.9786 1.49E-5 0 0.0196 7.04
486 1.5887 1.09E-5 0 0.019 6.9
487 1.7982 7.25E-6 0 0.0187 7.35
488 1.9725 4.1E-6 0 0.0188 8.92
489 1.8816 7.08E-6 0 0.0195 8.5
490 1.9207 1.54E-6 0 0.0204 7.07
491 2.0092 1.52E-6 0 0.0211 6.45
492 1.8427 0 0 0.0214 6.55
493 2.0118 0 0 0.0217 7.21
494 1.9965 0 0 0.0221 7.69
495 2.0538 0 0 0.0226 7.57
496 1.973 0 0 0.0236 7
497 2.0205 0 0 0.025 5.8
498 1.9466 0 0 0.0268 4.95
499 1.9148 0 0 0.029 4.5
500 1.9189 3.54E-6 0 0.0315 4.62
501 1.8556 9.17E-6 0 0.0342 5.16
502 1.8737 7.39E-5 0 0.0368 5.89
503 1.9477 1.78E-4 0 0.0391 6
504 1.8656 0.00116 0 0.0408 6.58
505 1.9688 1.75E-4 0 0.0419 6.1
506 2.0302 3.07E-4 0 0.0422 5.5
507 1.9238 3.92E-4 0 0.0419 5.17
508 1.8758 2.86E-4 0 0.0413 5.5
509 1.9665 1.63E-4 0 0.0404 5.98
510 1.9029 9.72E-5 0 0.0399 5.85
511 1.9373 2.98E-5 0 0.0396 5.61
512 1.9728 8.12E-6 0 0.0401 5.3
513 1.8645 5.35E-6 0 0.041 4.61
514 1.8609 0 0 0.042 4.12
515 1.8804 0 0 0.0429 3.8
516 1.8695 0 0 0.0438 3.59
517 1.5607 0 0 0.0447 3.7
518 1.7289 0 0 0.0455 4.2
519 1.7665 0 0 0.0464 4.28
520 1.8684 0 0 0.0474 4.05
521 1.8759 0 0 0.0489 3.73
522 1.902 0 0 0.0505 3.68
523 1.8183 0 0 0.0525 3.75
524 1.947 9.81E-6 0 0.0549 4.3
525 1.9373 1.26E-5 0 0.0575 4.77
526 1.863 9.63E-7 0 0.0601 4.52
527 1.6928 9.51E-6 0 0.0628 4.17
528 1.8548 9.39E-7 0 0.0654 3.89
529 1.9819 4.48E-6 0 0.0679 3.62
530 1.9276 2.48E-6 0 0.0701 3.6
531 1.9696 2.45E-6 0 0.072 3.53
532 1.91 0 0 0.0734 3.45
533 1.8098 0 0 0.0743 3.06
534 1.8898 0 0 0.0748 2.6
535 1.9271 0 0 0.0749 2.29
536 1.972 0 0 0.0747 2.21
537 1.8126 0 0 0.0747 2.35
538 1.9208 2.26E-6 0 0.0751 2.7
539 1.8649 6.1E-6 0 0.0758 2.59
540 1.7989 4.5E-5 0 0.0769 2.3
541 1.8084 2E-4 0 0.0782 2.65
542 1.8804 2.12E-4 0 0.0798 3.09
543 1.8511 5.2E-5 0 0.0814 3.1
544 1.922 1.53E-4 0 0.0829 3.03
545 1.868 9.74E-5 0 0.0842 3
546 1.881 2.25E-4 0 0.0852 2.74
547 1.8648 9.1E-5 0 0.0863 2.88
548 1.8342 3.83E-5 0 0.0872 2.88
549 1.858 1.8E-5 0 0.0879 2.7
550 1.8583 1.78E-5 0 0.0886 2.34
551 1.8495 7.48E-6 0 0.0895 2.15
552 1.8885 1.94E-6 0 0.0905 2.29
553 1.8338 1.92E-6 0 0.0915 2.27
554 1.8681 0 0 0.0928 1.95
555 1.8773 0 0 0.0942 1.6
556 1.8525 0 0 0.0959 1.48
557 1.8206 0 0 0.0979 1.47
558 1.8301 0 0 0.1 1.41
559 1.743 0 0 0.103 1.33
560 1.802 0 0 0.105 1.4
561 1.8708 0 0 0.108 1.53
562 1.8133 0 0 0.11 1.7
563 1.8822 6.18E-7 0 0.113 2.12
564 1.8421 6.11E-7 0 0.115 2.29
565 1.8486 6.04E-7 0 0.117 1.98
566 1.8005 1.67E-6 0 0.118 1.54
567 1.8636 8.42E-6 0 0.12 1.6
568 1.85 1.3E-4 0 0.121 1.69
569 1.827 7.06E-4 0 0.123 1.68
570 1.817 3.95E-4 0 0.125 1.9
571 1.7441 6.4E-5 0 0.126 1.94
572 1.8649 3.01E-4 0 0.127 1.75
573 1.8825 2.24E-4 0 0.128 1.42
574 1.855 1.82E-4 0 0.128 1.15
575 1.813 1.98E-4 0 0.128 0.95
576 1.8133 1.38E-4 0 0.127 0.8
577 1.8453 1.03E-4 0 0.126 0.8
578 1.7986 3.63E-5 0 0.125 0.99
579 1.8269 1.39E-5 0 0.124 1.1
580 1.8187 9.45E-6 0 0.123 1.02
581 1.8292 5.66E-6 0 0.122 0.85
582 1.8448 9.29E-6 0 0.121 0.78
583 1.8502 9.21E-6 0 0.12 0.82
584 1.8555 2.06E-5 0 0.119 1
585 1.8252 3.15E-5 0 0.118 1.15
586 1.8119 8.46E-5 0 0.118 1.13
587 1.8393 2.94E-4 0 0.118 1.01
588 1.8024 0.00162 0 0.118 0.93
589 1.6172 0.00564 0 0.118 1
590 1.7497 0.00539 0 0.119 1.04
591 1.8083 0.00309 0 0.12 1.28
592 1.8002 0.00472 0 0.121 1.38
593 1.7972 0.00269 0 0.123 1.21
594 1.7942 0.00313 0 0.125 0.92
595 1.7812 0.00427 0 0.128 0.72
596 1.7898 0.00156 0 0.13 0.67
597 1.7968 0.00179 0 0.133 0.66
598 1.7706 0.0012 0 0.135 0.68
599 1.7643 8.2E-4 0 0.137 0.79
600 1.7762 3.47E-4 0 0.138 0.83
601 1.7435 1.01E-4 0 0.139 0.8
602 1.7192 5.49E-5 0 0.139 0.68
603 1.7809 1.35E-5 0 0.139 0.49
604 1.7734 3.29E-6 0 0.139 0.39
605 1.775 0 0 0.137 0.378
606 1.764 0 0 0.136 0.375
607 1.762 0 0 0.134 0.395
608 1.761 0 0 0.132 0.413
609 1.7239 0 0 0.13 0.419
610 1.752 0 0 0.127 0.47
611 1.7296 0 0 0.125 0.67
612 1.7025 0 0 0.122 0.835
613 1.7223 0 0 0.12 0.75
614 1.6523 0 0 0.118 0.66
615 1.6942 0 0 0.116 0.66
616 1.6479 0 0 0.114 0.741
617 1.6565 0 0 0.112 0.68
618 1.7068 0 0 0.111 0.54
619 1.7093 0 0 0.109 0.56
620 1.7224 0 0 0.108 0.589
621 1.7162 0 0 0.107 0.52
622 1.7006 0 0 0.105 0.495
623 1.6628 0 0 0.104 0.472
624 1.6236 0 0 0.103 0.45
625 1.6353 9.42E-7 0 0.101 0.432
626 1.7009 1.51E-5 0 0.1 0.42
627 1.6982 1.29E-4 0 0.0987 0.416
628 1.6607 3.36E-4 4.53E-4 0.0973 0.395
629 1.658 2.3E-4 6.06E-5 0.0958 0.387
630 1.6444 9.55E-5 1.08E-4 0.0943 0.379
631 1.6276 2.28E-5 2.27E-5 0.0929 0.371
632 1.6706 2.63E-4 6.17E-6 0.0915 0.362
633 1.6648 1.25E-4 8.78E-7 0.09 0.355
634 1.634 6.27E-5 7.51E-8 0.0884 0.35
635 1.6236 8.93E-5 1.07E-8 0.0868 0.347
636 1.6257 6.2E-5 0 0.0853 0.344
637 1.6606 6.48E-5 0 0.0836 0.341
638 1.655 1.97E-5 0 0.082 0.338
639 1.653 2.83E-5 0 0.0803 0.335
640 1.6094 2.36E-5 0 0.0787 0.332
641 1.5836 3.27E-5 0 0.0771 0.331
642 1.6121 2.33E-5 0 0.0756 0.33
643 1.6142 5.36E-5 0 0.0742 0.329
